352904535	MAG	26.237488	-0.16021729	-29.286194
352904538	GYR	-0.010070801	0.004257202	-0.003921509
352904543	ACC	-0.11541748	0.19319153	9.590164
352904545	MAG	26.237488	-0.16021729	-29.36554
352904548	GYR	-0.010772705	-6.1035156E-5	-0.005340576
352904553	ACC	-0.11256409	0.1854248	9.65593
352904555	MAG	26.237488	-0.16021729	-29.450989
352904558	GYR	-0.0043182373	-0.0014038086	-0.004852295
352904563	ACC	-0.108673096	0.18774414	9.580658
352904565	MAG	26.237488	-0.02746582	-29.450989
352904568	GYR	-0.0062713623	0.002456665	-0.0056610107
352904573	ACC	-0.13334656	0.2324524	9.637009
352904575	MAG	26.237488	0.32806396	-29.2984
352904578	GYR	-0.005126953	0.0057373047	0.0019073486
352904588	GYR	-0.0010070801	0.0024414062	-0.0046081543
352904583	ACC	-0.115753174	0.20874023	9.667877
352904585	MAG	26.237488	0.35705566	-29.286194
352904598	GYR	-7.171631E-4	-0.0013427734	-0.0048065186
352904593	ACC	-0.13543701	0.20451355	9.60849
352904595	MAG	26.237488	0.35705566	-29.286194
352904603	ACC	-0.14900208	0.23292542	9.596603
352904606	MAG	26.237488	0.35705566	-29.286194
352904608	GYR	-8.544922E-4	0.0012054443	-0.0030975342
352904613	ACC	-0.11373901	0.21832275	9.595352
352904616	MAG	26.237488	0.35705566	-29.286194
352904618	GYR	-0.0014801025	0.0013885498	-0.004333496
352904623	ACC	-0.13374329	0.21520996	9.629074
352904626	MAG	26.237488	0.35705566	-29.286194
352904628	GYR	-0.0020141602	-4.4250488E-4	-0.004562378
352904633	ACC	-0.11125183	0.20285034	9.651825
352904636	MAG	26.237488	0.35705566	-29.286194
352904638	GYR	-0.0031280518	0.0048675537	-0.006881714
352904643	ACC	-0.10675049	0.19841003	9.62645
352904646	MAG	26.237488	0.35705566	-29.440308
352904648	GYR	-0.0045318604	-0.002319336	0.0012664795
352904653	ACC	-0.120162964	0.19342041	9.603348
352904656	MAG	26.222229	0.35705566	-29.450989
352904658	GYR	-7.6293945E-5	0.0018005371	-0.003768921
352904669	GYR	0.0024261475	0.006378174	0.0020141602
352904663	ACC	-0.12945557	0.2197113	9.611023
352904666	MAG	26.060486	0.35705566	-29.450989
352904679	GYR	0.0014190674	0.002319336	-0.0011749268
352904674	ACC	-0.10116577	0.18563843	9.620605
352904676	MAG	26.060486	0.35705566	-29.450989
352904684	ACC	-0.1035614	0.18908691	9.663635
352904686	MAG	26.060486	0.35705566	-29.450989
352904689	GYR	-0.0012512207	0.0030212402	-0.0054626465
352904694	ACC	-0.13101196	0.18608093	9.584076
352904696	MAG	26.060486	0.35705566	-29.450989
352904699	GYR	-0.003982544	0.0060577393	-7.6293945E-4
352904704	ACC	-0.118133545	0.2202301	9.63176
352904706	MAG	26.060486	0.2166748	-29.585266
352904709	GYR	-5.79834E-4	7.019043E-4	-0.0040740967
352904714	ACC	-0.13424683	0.24281311	9.628677
352904716	MAG	26.060486	0.18463135	-29.61731
352904719	GYR	-0.0028839111	-0.0027008057	-0.006134033
352904724	ACC	-0.12573242	0.20347595	9.658325
352904726	MAG	26.060486	0.18463135	-29.632568
352904729	GYR	-0.0029449463	0.0023345947	-0.003540039
352904734	ACC	-0.09109497	0.18469238	9.621933
352904736	MAG	26.060486	0.18463135	-29.78363
352904739	GYR	-0.006958008	-0.0012054443	-0.003967285
352904744	ACC	-0.10482788	0.1736145	9.599945
352904747	MAG	26.060486	0.18463135	-29.78363
352904749	GYR	-0.008850098	-0.0024871826	-0.0014343262
352904754	ACC	-0.09640503	0.15048218	9.619751
352904757	MAG	26.060486	0.18463135	-29.78363
352904764	ACC	-0.093048096	0.15838623	9.594208
352904767	MAG	26.060486	0.18463135	-29.78363
352904759	GYR	-1.9836426E-4	0.0047454834	-0.0018463135
352904769	GYR	-0.00491333	3.3569336E-4	-0.0062561035
352904774	ACC	-0.096725464	0.2098999	9.62265
352904777	MAG	26.060486	0.18463135	-29.78363
352904779	GYR	-0.006011963	5.187988E-4	-0.0030975342
352904784	ACC	-0.086868286	0.16726685	9.638123
352904787	MAG	26.231384	0.18463135	-29.78363
352904789	GYR	6.1035156E-4	-0.004348755	-0.0014343262
352904799	GYR	-0.0017700195	0.0011138916	-6.1035156E-5
352904794	ACC	-0.10218811	0.19822693	9.648224
352904797	MAG	26.237488	0.18463135	-29.78363
352904804	ACC	-0.10823059	0.22343445	9.646133
352904807	MAG	26.237488	0.18463135	-29.78363
352904810	GYR	-0.0045776367	7.6293945E-5	-0.0010375977
352904820	GYR	-0.0014038086	-0.004257202	-0.0023651123
352904815	ACC	-0.109375	0.25112915	9.616425
352904817	MAG	26.237488	0.18463135	-29.78363
352904825	ACC	-0.13430786	0.22619629	9.686478
352904827	MAG	26.237488	0.18463135	-29.78363
352904830	GYR	-0.005569458	-0.002105713	-0.0041656494
352904835	ACC	-0.12532043	0.19329834	9.631088
352904837	MAG	26.237488	0.18463135	-29.78363
352904840	GYR	-0.0033416748	-0.0017547607	-0.0057373047
352904845	ACC	-0.13009644	0.19329834	9.586517
352904847	MAG	26.237488	0.18463135	-29.78363
352904850	GYR	-0.0019073486	0.0020751953	-0.005340576
352904855	ACC	-0.13667297	0.17269897	9.573944
352904857	MAG	26.237488	0.18463135	-29.78363
352904860	GYR	0.0028533936	-1.0681152E-4	-0.0061798096
352904870	GYR	1.0681152E-4	0.001663208	-0.004623413
352904865	ACC	-0.13661194	0.2079773	9.60321
352904867	MAG	26.237488	0.18463135	-29.78363
352904880	GYR	-6.5612793E-4	0.0036773682	-0.005218506
352904875	ACC	-0.13249207	0.20045471	9.668579
352904877	MAG	26.237488	0.18463135	-29.78363
352904885	ACC	-0.08331299	0.17970276	9.674072
352904888	MAG	26.237488	0.18463135	-29.78363
352904890	GYR	-7.7819824E-4	0.005935669	-0.0031738281
352904895	ACC	-0.087005615	0.20973206	9.61496
352904898	MAG	26.237488	0.18463135	-29.78363
352904900	GYR	-0.0011749268	-0.0016784668	-0.0053710938
352904905	ACC	-0.12930298	0.2010498	9.63736
352904908	MAG	26.237488	0.18463135	-29.78363
352904910	GYR	-0.004196167	-0.0021209717	-0.0020446777
352904915	ACC	-0.08117676	0.20375061	9.614807
352904918	MAG	26.237488	0.18463135	-29.78363
352904920	GYR	-0.0013122559	0.0020141602	-0.007827759
352904930	GYR	0.003250122	0.0028686523	-0.0015411377
352904925	ACC	-0.12512207	0.18154907	9.670029
352904928	MAG	26.237488	0.18463135	-29.78363
352904940	GYR	-0.003616333	-0.0032653809	-0.003326416
352904935	ACC	-0.105773926	0.22502136	9.612442
352904938	MAG	26.237488	0.18463135	-29.78363
352904951	GYR	-0.0017852783	0.003250122	-0.00541687
352904945	ACC	-0.1103363	0.22084045	9.628433
352904948	MAG	26.237488	0.18463135	-29.78363
352904956	ACC	-0.115493774	0.21432495	9.6037445
352904958	MAG	26.237488	0.18463135	-29.78363
352904961	GYR	-0.004058838	0.001373291	-0.0022888184
352904966	ACC	-0.12261963	0.23106384	9.647202
352904968	MAG	26.237488	0.18463135	-29.78363
352904971	GYR	-0.0043640137	-0.0023956299	-0.0023498535
352904976	ACC	-0.13464355	0.21762085	9.629303
352904978	MAG	26.237488	0.18463135	-29.78363
352904981	GYR	-0.0030059814	0.0032043457	-0.0046081543
352904986	ACC	-0.11065674	0.17124939	9.656097
352904988	MAG	26.237488	0.18463135	-29.78363
352904991	GYR	-0.0029144287	6.866455E-4	-0.007537842
352905001	GYR	-0.002822876	0.0015411377	-0.0065460205
352904996	ACC	-0.107925415	0.2131958	9.593353
352904998	MAG	26.237488	0.18463135	-29.78363
352905011	GYR	-0.005493164	0.0032958984	-0.0019836426
352905006	ACC	-0.1161499	0.20149231	9.590103
352905008	MAG	26.237488	0.18463135	-29.78363
352905021	GYR	-0.0037384033	-0.0018920898	-0.0017700195
352905016	ACC	-0.091156006	0.2030487	9.597733
352905018	MAG	26.237488	0.18463135	-29.78363
352905026	ACC	-0.09799194	0.17654419	9.624908
352905029	MAG	26.237488	0.18463135	-29.78363
352905031	GYR	-0.0034942627	-0.0011444092	-0.004837036
352905036	ACC	-0.111694336	0.16929626	9.604111
352905039	MAG	26.237488	0.18463135	-29.78363
352905041	GYR	-0.0067749023	-0.004257202	-0.0037384033
352905046	ACC	-0.114715576	0.20265198	9.647781
352905049	MAG	26.237488	0.18463135	-29.78363
352905051	GYR	-0.0010986328	0.002670288	-0.0013275146
352905056	ACC	-0.11477661	0.20410156	9.589294
352905059	MAG	26.237488	0.18463135	-29.78363
352905061	GYR	-0.006439209	0.0018463135	-0.004272461
352905066	ACC	-0.12071228	0.2098999	9.673904
352905069	MAG	26.237488	0.18463135	-29.78363
352905071	GYR	-5.0354004E-4	0.0040130615	-0.004135132
352905081	GYR	0.0014343262	0.00340271	-0.004760742
352905076	ACC	-0.10494995	0.20085144	9.663376
352905079	MAG	26.271057	0.18463135	-29.78363
352905091	GYR	-0.00289917	9.1552734E-5	-0.007598877
352905086	ACC	-0.12043762	0.18913269	9.631729
352905089	MAG	26.41449	0.18463135	-29.78363
